,Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,Volatility,SMA_21,LMA_34,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
443,2019-02-22,INFY,EQ,733.45,732.5,738.2,728.0,734.9,734.95,733.71,3750833,2752041713.0,99246,1775166,47.33,2,2019,0.2045129183993355,Slight or No Change,0.04072907531294927,744.8690476190476,733.3882352941173,HODL,747.6892857142866,12.769603008305427,773.2284917308974,722.1500796976758
444,2019-02-25,INFY,EQ,734.95,735.55,758.0,735.55,755.0,754.9,749.2,6547552,4905413918.0,155205,3296211,50.34,2,2019,2.714470372134148,Positive,0.04591083510863633,746.0380952380953,735.8838235294115,HODL,747.692857142858,12.771766595844678,773.2363903345473,722.1493239511686
445,2019-02-26,INFY,EQ,754.9,748.6,752.6,740.15,741.55,742.5,745.77,8319610,6204521714.0,188778,5101741,61.32,2,2019,-1.642601669095245,Negative,0.049864144647759984,746.7309523809524,737.8367647058822,HODL,746.2071428571437,12.003250475547759,770.2136438082392,722.2006419060482
446,2019-02-27,INFY,EQ,742.5,745.0,746.4,732.75,734.5,735.25,738.56,5936354,4384324580.0,181469,3554571,59.88,2,2019,-0.9764309764309752,Slight Negative,0.05088121514503814,747.0809523809525,739.4705882352939,HODL,744.1535714285723,11.15432762321402,766.4622266750004,721.8449161821442
447,2019-02-28,INFY,EQ,735.25,738.7,742.4,732.3,734.7,734.3,735.59,8559921,6296619714.0,142436,4612032,53.88,2,2019,-0.1292077524651547,Slight or No Change,0.04435140874268244,747.4809523809525,740.9647058823527,HODL,742.2535714285723,10.316369820070467,762.8863110687132,721.6208317884314
448,2019-03-01,INFY,EQ,734.3,735.5,743.4,735.5,741.8,741.9,740.0,3998826,2959115940.0,86883,2141670,53.56,3,2019,1.0349993190793991,Positive,0.03909442706249929,747.1166666666669,742.141176470588,HODL,740.7607142857152,8.459523049233253,757.6797603841817,723.8416681872486
449,2019-03-05,INFY,EQ,741.9,740.5,742.5,730.25,732.75,732.5,734.79,4826505,3546464354.0,187167,2953053,61.18,3,2019,-1.267017118210001,Negative,0.040058525533995824,745.9476190476192,742.3147058823528,HODL,739.4785714285723,8.235329947330037,755.9492313232324,723.0079115339122
450,2019-03-06,INFY,EQ,732.5,736.1,736.1,727.0,732.25,732.5,732.02,6076668,4448254459.0,201307,3216638,52.93,3,2019,0.0,Slight or No Change,0.039983634316052334,744.8333333333336,742.1882352941175,HODL,737.8785714285723,7.107463960990541,752.0934993505533,723.6636435065913
451,2019-03-07,INFY,EQ,732.5,734.0,734.5,720.55,723.3,722.95,724.84,5951551,4313906550.0,132988,3097595,52.05,3,2019,-1.3037542662115986,Negative,0.025152641235530356,743.314285714286,741.8823529411764,HODL,736.6571428571439,8.104933377621524,752.8670096123869,720.4472761019008
452,2019-03-08,INFY,EQ,722.95,722.95,722.95,710.65,713.2,712.35,714.77,7193994,5142023172.0,154378,3414734,47.47,3,2019,-1.466214814302513,Negative,0.02435878205152257,740.8880952380956,741.3352941176469,SELL,734.5428571428581,10.206367867938525,754.9555928787352,714.1301214069811
453,2019-03-11,INFY,EQ,712.35,713.3,718.5,709.4,711.05,711.25,712.07,9932198,7072398151.0,173911,6593102,66.38,3,2019,-0.15441847406472142,Slight or No Change,0.024211341602741573,738.3761904761908,740.3426470588233,HODL,732.4142857142867,11.737488077709562,755.8892618697058,708.9393095588676
454,2019-03-12,INFY,EQ,711.25,709.0,714.95,705.6,706.75,706.95,708.99,11997387,8505977967.0,224748,8806754,73.41,3,2019,-0.6045694200351392,Slight Negative,0.023896768522617434,735.8071428571433,739.2132352941176,HODL,731.1750000000011,13.450990097986663,758.0769801959744,704.2730198040277
455,2019-03-13,INFY,EQ,706.95,710.0,718.6,706.3,709.0,708.45,710.81,11348867,8066893617.0,183506,5754904,50.71,3,2019,0.21217907914279355,Slight or No Change,0.018354682358381842,733.2190476190481,738.530882352941,HODL,728.8714285714296,14.42084114541921,757.7131108622681,700.0297462805912
456,2019-03-14,INFY,EQ,708.45,714.0,714.9,706.2,708.45,708.35,710.02,6415187,4554911141.0,158840,3794127,59.14,3,2019,-0.014115322182228772,Slight or No Change,0.01774544872168942,731.2142857142861,737.8352941176469,HODL,727.0785714285724,15.338873620862913,757.7563186702982,696.4008241868466
457,2019-03-15,INFY,EQ,708.35,712.0,723.75,709.6,720.0,718.55,717.57,14638664,10504207795.0,174230,9286884,63.44,3,2019,1.439966118444258,Positive,0.02611762441622018,729.4833333333338,737.4882352941175,HODL,725.9071428571439,15.317710427737422,756.5425637126187,695.271722001669
458,2019-03-18,INFY,EQ,718.55,721.55,723.7,705.35,709.5,710.2,715.0,8065544,5766884632.0,169894,4656010,57.73,3,2019,-1.162062486952875,Negative,0.025494410386459544,728.0619047619052,736.966176470588,HODL,722.7142857142868,13.340589142991012,749.3954640002688,696.0331074283048
459,2019-03-19,INFY,EQ,710.2,712.8,726.5,707.4,725.9,722.25,715.22,8917337,6377897941.0,165399,5704607,63.97,3,2019,1.6967051534778843,Positive,0.02743549253897,727.12380952381,736.7999999999998,HODL,721.2678571428581,12.067368700897955,745.402594544654,697.1331197410623
460,2019-03-20,INFY,EQ,722.25,727.25,742.3,727.15,737.8,738.95,737.53,13471173,9935368276.0,368666,6929551,51.44,3,2019,2.3122187608169087,Positive,0.034000381162226395,727.0238095238101,737.1838235294116,HODL,721.532142857144,12.432148263286365,746.3964393837167,696.6678463305713
461,2019-03-22,INFY,EQ,738.95,745.0,746.35,732.3,745.0,743.1,741.4,8883260,6586009783.0,186950,5182729,58.34,3,2019,0.5616076865823105,Slight Positive,0.03125182503595034,727.9190476190482,736.9941176470586,HODL,722.1607142857155,13.318237619800746,748.797189525317,695.524239046114
462,2019-03-25,INFY,EQ,743.1,742.4,742.4,730.55,733.95,735.25,735.24,7644966,5620907955.0,150353,4078146,53.34,3,2019,-1.0563854124613137,Negative,0.03589137972436285,727.6595238095243,736.3529411764704,HODL,721.6857142857154,12.662519322992928,747.0107529317013,696.3606756397296
463,2019-03-26,INFY,EQ,735.25,735.25,735.25,719.1,727.8,727.75,724.65,9406261,6816221095.0,220918,5868934,62.39,3,2019,-1.020061203672218,Negative,0.038979185858200156,727.3880952380957,735.5249999999997,HODL,721.3464285714298,12.411617763018644,746.169664097467,696.5231930453925
464,2019-03-27,INFY,EQ,727.75,730.0,732.3,727.15,728.9,729.7,730.32,7387487,5395199921.0,122789,5505910,74.53,3,2019,0.267949158364833,Slight or No Change,0.03703032264296581,727.1380952380957,734.7852941176469,HODL,721.1464285714299,12.23942972979808,745.625288031026,696.6675691118337
465,2019-03-28,INFY,EQ,729.7,730.0,745.0,730.0,739.1,737.8,739.73,9277241,6862616741.0,187881,5521081,59.51,3,2019,1.110045224064682,Positive,0.033915158019323814,726.32380952381,734.0352941176469,HODL,722.207142857144,13.025963084796725,748.2590690267375,696.1552166875506
466,2019-03-29,INFY,EQ,737.8,743.9,747.95,740.0,742.15,743.85,743.49,6924061,5147991154.0,155083,4592403,66.33,3,2019,0.8200054215234509,Slight Positive,0.03151459441527931,726.3880952380957,733.4426470588232,HODL,724.457142857144,13.884577181796038,752.2262972207361,696.687988493552
467,2019-04-01,INFY,EQ,743.85,742.0,760.0,742.0,753.75,755.1,754.32,6584982,4967199560.0,149150,3788889,57.54,4,2019,1.5124016938898863,Positive,0.02656093837386767,727.3333333333338,733.272058823529,HODL,727.5892857142869,15.525093565596986,758.6394728454809,696.5390985830929
468,2019-04-02,INFY,EQ,755.1,759.0,765.8,754.6,755.0,759.4,760.56,7283600,5539625143.0,169885,4249666,58.35,4,2019,0.5694609985432253,Slight Positive,0.02656960629948958,728.5285714285719,733.1720588235291,HODL,731.3357142857154,16.4616387231436,764.2589917320026,698.4124368394282
469,2019-04-03,INFY,EQ,759.4,756.0,758.5,746.8,751.65,753.3,752.48,6897127,5189955761.0,200625,4213270,61.09,4,2019,-0.8032657361074613,Slight Negative,0.02512704826048104,729.0714285714291,733.2558823529408,HODL,734.5392857142867,16.02355451987148,766.5863947540297,702.4921766745438
470,2019-04-04,INFY,EQ,753.3,751.4,753.8,745.1,748.95,747.9,748.43,7688525,5754345633.0,178872,5138276,66.83,4,2019,-0.7168458781361964,Slight Negative,0.023314465231841126,729.8047619047624,733.0499999999997,HODL,737.3642857142867,14.461373333195446,766.2870323806776,708.4415390478957
471,2019-04-05,INFY,EQ,747.9,750.9,760.95,748.0,759.55,759.3,758.69,6276040,4761576373.0,148065,3851738,61.37,4,2019,1.5242679502607268,Positive,0.025775453076077596,731.0809523809528,733.6161764705879,HODL,740.2750000000009,14.484192311751743,769.2433846235044,711.3066153764973
472,2019-04-08,INFY,EQ,759.3,763.05,770.0,755.4,769.15,767.25,762.8,4919911,3752910224.0,143815,2380635,48.39,4,2019,1.0470169893322945,Positive,0.025629744152012322,733.1904761904766,734.3602941176467,HODL,744.3500000000009,13.353075128424068,771.056150256849,717.6438497431528
473,2019-04-09,INFY,EQ,767.25,770.0,773.0,758.2,760.8,760.6,765.16,6730692,5150087735.0,146107,3353329,49.82,4,2019,-0.8667318344737662,Slight Negative,0.028998602080784502,735.4880952380956,734.9352941176467,BUY,747.0892857142866,12.367951428114052,771.8251885705147,722.3533828580585
474,2019-04-10,INFY,EQ,760.6,764.0,766.7,751.3,752.85,752.7,759.53,7031088,5340336511.0,134089,4201714,59.76,4,2019,-1.038653694451741,Negative,0.028003060860709608,737.4619047619052,735.7705882352939,HODL,748.0714285714295,12.216913154871829,772.5052548811731,723.6376022616859
475,2019-04-11,INFY,EQ,752.7,751.75,751.75,740.05,743.4,742.7,744.27,8200995,6103734443.0,158348,5047043,61.54,4,2019,-1.328550551348484,Negative,0.029566941062889682,739.1642857142862,735.8294117647056,HODL,748.0428571428581,12.229894916598548,772.5026469760552,723.583067309661
476,2019-04-12,INFY,EQ,742.7,743.1,751.55,740.6,748.0,747.75,746.82,7043212,5260021361.0,165165,2587611,36.74,4,2019,0.6799515282078783,Slight Positive,0.030399291999758167,741.0357142857147,736.2499999999997,HODL,748.9357142857152,11.667450261522724,772.2706148087607,725.6008137626698
477,2019-04-15,INFY,EQ,747.75,724.7,731.35,712.6,728.2,727.5,724.58,31574803,22878628207.0,566543,16753549,53.06,4,2019,-2.7081243731193583,Negative,0.04009079999787184,741.9476190476195,736.0308823529408,HODL,748.9178571428581,11.70250806689131,772.3228732766407,725.5128410090755
478,2019-04-16,INFY,EQ,727.5,727.9,727.9,714.1,724.0,724.1,722.4,12524411,9047646706.0,343101,7260034,57.97,4,2019,-0.4673539518900261,Slight or No Change,0.03342074141982399,742.2119047619052,735.1249999999995,HODL,748.517857142858,12.479808417302738,773.4774739774635,723.5582403082525
479,2019-04-18,INFY,EQ,724.1,722.5,722.5,712.75,715.7,717.05,716.8,13801105,9892653589.0,302789,8498108,61.58,4,2019,-0.9736224278414696,Slight Negative,0.02676209281241285,742.5380952380956,734.3764705882348,HODL,747.0357142857152,14.85647267087635,776.748659627468,717.3227689439625
480,2019-04-22,INFY,EQ,717.05,717.05,725.75,715.0,721.3,721.05,721.04,6455426,4654646597.0,115955,3535056,54.76,4,2019,0.5578411547311868,Slight Positive,0.030811517274939384,742.4809523809528,733.9588235294113,HODL,745.4071428571436,16.401850940867437,778.2108447388786,712.6034409754087
481,2019-04-23,INFY,EQ,721.05,723.9,730.0,718.4,725.8,728.2,726.32,5516668,4006855184.0,130836,2893716,52.45,4,2019,0.9916094584286884,Slight Positive,0.03502474368158638,741.969047619048,733.7794117647054,HODL,743.4857142857152,16.75092911973395,776.987572525183,709.9838560462473
482,2019-04-24,INFY,EQ,728.2,728.2,737.9,724.0,735.0,736.45,733.43,8285120,6076539568.0,174385,4993503,60.27,4,2019,1.1329305135951762,Positive,0.03655258168029041,741.6523809523813,733.6191176470584,HODL,741.8464285714296,16.18720368647846,774.2208359443865,709.4720211984726
483,2019-04-25,INFY,EQ,736.45,736.45,737.65,727.05,730.05,728.55,730.72,8005235,5849611510.0,174336,5361863,66.98,4,2019,-1.0727136940729245,Negative,0.036321348227340663,741.3333333333337,733.5029411764701,HODL,740.0785714285723,16.191613620917593,772.4617986704075,707.6953441867372
484,2019-04-26,INFY,EQ,728.55,731.0,739.8,729.0,738.6,738.0,736.11,6895168,5075636518.0,151426,4168443,60.45,4,2019,1.2970969734404036,Positive,0.027047571622344824,741.8214285714289,733.6647058823525,HODL,739.3714285714295,16.039215335301254,771.4498592420321,707.292997900827
485,2019-04-30,INFY,EQ,738.0,738.0,753.8,738.0,748.85,751.35,748.61,9920046,7426241722.0,165676,6888736,69.44,4,2019,1.808943089430892,Positive,0.029837501407747158,742.8523809523813,734.4999999999994,HODL,738.8035714285725,15.407683701118183,769.6189388308088,707.9882040263361
486,2019-05-02,INFY,EQ,751.35,747.0,748.4,729.5,730.8,730.8,738.19,6351352,4688477303.0,115522,4071262,64.1,5,2019,-2.735076861649044,Negative,0.04266650247586811,742.5190476190479,735.042647058823,HODL,736.200000000001,13.144507481218875,762.4890149624387,709.9109850375633
487,2019-05-03,INFY,EQ,730.8,722.9,731.0,718.2,723.65,723.6,725.26,6348116,4604058031.0,133663,3735602,58.85,5,2019,-0.9852216748768349,Slight Negative,0.04426691448835243,741.5547619047622,735.4058823529406,HODL,733.5571428571438,11.474819541815553,756.506781940775,710.6075037735127
488,2019-05-06,INFY,EQ,723.6,715.0,721.8,710.65,717.15,718.4,718.07,8858265,6360864406.0,148896,6519864,73.6,5,2019,-0.7186290768380399,Slight Negative,0.043373826000876275,739.8071428571432,735.742647058823,HODL,731.1071428571438,10.709393022102352,752.5259289013485,709.6883568129391
489,2019-05-07,INFY,EQ,718.4,720.4,727.9,718.7,724.4,724.55,724.51,5747536,4164126683.0,104342,3690425,64.21,5,2019,0.8560690423162542,Slight Positive,0.04247376175494687,738.1476190476193,736.2161764705877,HODL,729.8107142857151,10.28836494771944,750.387444181154,709.2339843902762
490,2019-05-08,INFY,EQ,724.55,721.0,726.0,716.5,718.95,719.35,721.65,6247642,4508602896.0,162077,3950857,63.24,5,2019,-0.7176868401076453,Slight Negative,0.04178635171775039,736.5309523809527,736.5397058823523,SELL,727.7821428571436,9.223936401993257,746.2300156611302,709.3342700531571
491,2019-05-09,INFY,EQ,719.35,719.15,730.3,715.8,722.0,721.05,724.48,7396525,5358635227.0,242225,4808832,65.01,5,2019,0.23632445958154946,Slight or No Change,0.038669591202519345,735.2523809523813,736.6132352941171,HODL,727.3214285714294,9.398541504847815,746.118511581125,708.5243455617338
492,2019-05-10,INFY,EQ,721.05,720.8,726.0,715.0,716.5,716.85,717.88,8352335,5995942203.0,181229,5545377,66.39,5,2019,-0.5824838776783747,Slight Negative,0.02963211547745747,733.2309523809528,736.8088235294111,HODL,726.8035714285722,9.78162453645581,746.3668205014839,707.2403223556606
493,2019-05-13,INFY,EQ,716.85,716.55,726.45,712.1,718.0,719.7,720.09,6808993,4903097929.0,201194,4745909,69.7,5,2019,0.3975727139569063,Slight or No Change,0.018585464251016846,730.966666666667,736.7338235294111,HODL,726.992857142858,9.602360630131262,746.1975784031206,707.7881358825955
